id,name,age,salary,hire_date,profile,department,bonus
23,Name_770,26.0,60000,2015-10-19,"{""address"": ""Street 49, City 36"", ""phone"": ""5998673742"", ""email"": ""email_382@example.com""}",Finance,7477.0
24,Name_344,37.0,70000,,,Finance,4990.0
25,Name_492,27.0,,2017-01-13,"{""address"": ""Street 14, City 2"", ""phone"": ""3006667269"", ""email"": ""email_475@example.com""}",HR,9960.0
26,Name_414,54.0,,,,IT,3430.0
27,Name_806,44.0,60000,2020-03-30,"{""address"": ""Street 35, City 30"", ""phone"": ""3975835207"", ""email"": ""email_130@example.com""}",Finance,6501.0
28,Name_386,30.0,70000,2021-11-24,"{""address"": ""Street 48, City 24"", ""phone"": ""6239392259"", ""email"": ""email_800@example.com""}",IT,6567.0
29,Name_192,58.0,70000,2020-01-25,"{""address"": ""Street 40, City 22"", ""phone"": ""4307633204"", ""email"": ""email_798@example.com""}",IT,4925.0
30,Name_956,19.0,,2023-08-26,"{""address"": ""Street 82, City 44"", ""phone"": ""4688821342"", ""email"": ""email_707@example.com""}",HR,2642.0
31,Name_277,67.0,70000,2017-12-13,"{""address"": ""Street 46, City 42"", ""phone"": ""1634800744"", ""email"": ""email_709@example.com""}",HR,
32,Name_161,38.0,50000,,"{""address"": ""Street 40, City 17"", ""phone"": ""6821899238"", ""email"": ""email_710@example.com""}",Finance,5836.0
33,Name_460,50.0,70000,2022-12-20,"{""address"": ""Street 49, City 50"", ""phone"": ""6189943273"", ""email"": ""email_73@example.com""}",Finance,2802.0
34,Name_314,41.0,,2017-01-06,"{""address"": ""Street 94, City 14"", ""phone"": ""9096249705"", ""email"": ""email_408@example.com""}",Marketing,3593.0
35,Name_22,70.0,50000,2019-04-11,"{""address"": ""Street 59, City 36"", ""phone"": ""7273104556"", ""email"": ""email_360@example.com""}",IT,5551.0
36,Name_253,61.0,50000,2017-09-07,"{""address"": ""Street 89, City 43"", ""phone"": ""4353210702"", ""email"": ""email_876@example.com""}",IT,9131.0
37,Name_748,59.0,70000,2020-10-10,"{""address"": ""Street 19, City 9"", ""phone"": ""8104300051"", ""email"": ""email_917@example.com""}",HR,7571.0
38,Name_857,51.0,,2016-08-24,"{""address"": ""Street 10, City 28"", ""phone"": ""4476226012"", ""email"": ""email_496@example.com""}",HR,7533.0
39,Name_561,77.0,,,"{""address"": ""Street 73, City 18"", ""phone"": ""8721855990"", ""email"": ""email_988@example.com""}",Finance,6834.0
40,Name_475,26.0,,2018-08-25,"{""address"": ""Street 20, City 18"", ""phone"": ""5330952141"", ""email"": ""email_51@example.com""}",Marketing,5457.0
41,Name_59,19.0,50000,,"{""address"": ""Street 43, City 9"", ""phone"": ""3331616339"", ""email"": ""email_316@example.com""}",Marketing,8708.0
42,Name_511,72.0,,2024-01-19,"{""address"": ""Street 21, City 45"", ""phone"": ""3849406706"", ""email"": ""email_328@example.com""}",HR,8447.0
43,Name_682,73.0,50000,2020-07-09,"{""address"": ""Street 89, City 27"", ""phone"": ""2160453678"", ""email"": ""email_32@example.com""}",HR,9579.0
44,Name_476,47.0,,,"{""address"": ""Street 70, City 17"", ""phone"": ""7093852203"", ""email"": ""email_723@example.com""}",Marketing,1422.0
45,Name_700,,60000,2024-08-06,"{""address"": ""Street 91, City 3"", ""phone"": ""4363485458"", ""email"": ""email_789@example.com""}",Marketing,
46,Name_976,63.0,70000,2018-10-08,"{""address"": ""Street 37, City 33"", ""phone"": ""7704447393"", ""email"": ""email_399@example.com""}",Finance,3461.0
47,Name_783,28.0,,2019-08-25,"{""address"": ""Street 68, City 34"", ""phone"": ""5475360949"", ""email"": ""email_845@example.com""}",Marketing,3574.0
48,Name_190,72.0,50000,2024-03-19,"{""address"": ""Street 40, City 35"", ""phone"": ""1413659310"", ""email"": ""email_827@example.com""}",IT,5093.0
49,Name_958,60.0,70000,2016-12-12,"{""address"": ""Street 70, City 11"", ""phone"": ""8578164070"", ""email"": ""email_643@example.com""}",Marketing,1925.0
50,Name_687,34.0,50000,2018-12-15,"{""address"": ""Street 33, City 23"", ""phone"": ""8479977291"", ""email"": ""email_646@example.com""}",,5558.0
51,Name_958,53.0,70000,2020-10-01,"{""address"": ""Street 56, City 23"", ""phone"": ""6965921130"", ""email"": ""email_505@example.com""}",Marketing,7186.0
52,Name_563,30.0,50000,,"{""address"": ""Street 33, City 25"", ""phone"": ""5681053759"", ""email"": ""email_543@example.com""}",HR,2064.0
53,Name_876,24.0,,2017-01-10,"{""address"": ""Street 84, City 9"", ""phone"": ""7359383138"", ""email"": ""email_443@example.com""}",HR,
54,Name_567,33.0,60000,2017-09-25,"{""address"": ""Street 66, City 16"", ""phone"": ""7154768576"", ""email"": ""email_995@example.com""}",,4118.0
55,Name_244,50.0,60000,2023-03-27,"{""address"": ""Street 44, City 49"", ""phone"": ""5596109502"", ""email"": ""email_445@example.com""}",IT,4109.0
56,Name_832,62.0,60000,2022-05-26,"{""address"": ""Street 91, City 40"", ""phone"": ""7995783250"", ""email"": ""email_439@example.com""}",Marketing,6248.0
57,Name_505,18.0,,,"{""address"": ""Street 3, City 9"", ""phone"": ""6055689646"", ""email"": ""email_261@example.com""}",Marketing,3283.0
58,Name_131,28.0,70000,2017-11-14,"{""address"": ""Street 94, City 50"", ""phone"": ""1188115611"", ""email"": ""email_442@example.com""}",,8015.0
59,Name_485,23.0,,2017-12-29,"{""address"": ""Street 14, City 36"", ""phone"": ""6910266770"", ""email"": ""email_596@example.com""}",Finance,2215.0
60,Name_819,37.0,,2020-08-28,"{""address"": ""Street 34, City 13"", ""phone"": ""4159767193"", ""email"": ""email_826@example.com""}",Finance,4862.0
61,Name_647,52.0,50000,2020-09-15,"{""address"": ""Street 86, City 21"", ""phone"": ""2012674298"", ""email"": ""email_112@example.com""}",IT,2651.0
62,Name_21,61.0,60000,2020-12-27,"{""address"": ""Street 13, City 5"", ""phone"": ""4347867245"", ""email"": ""email_172@example.com""}",Marketing,8392.0
63,Name_841,54.0,50000,2025-05-05,"{""address"": ""Street 59, City 41"", ""phone"": ""2866154408"", ""email"": ""email_475@example.com""}",Marketing,1665.0
64,Name_167,58.0,70000,2023-04-21,"{""address"": ""Street 16, City 26"", ""phone"": ""6312213815"", ""email"": ""email_124@example.com""}",Marketing,6174.0
65,Name_274,43.0,60000,2015-12-03,"{""address"": ""Street 13, City 4"", ""phone"": ""4875931582"", ""email"": ""email_345@example.com""}",HR,9556.0
66,Name_388,75.0,50000,,"{""address"": ""Street 15, City 14"", ""phone"": ""2619781057"", ""email"": ""email_927@example.com""}",Finance,5685.0
67,Name_601,29.0,70000,2018-10-24,"{""address"": ""Street 59, City 26"", ""phone"": ""8712214873"", ""email"": ""email_932@example.com""}",,
68,Name_316,79.0,60000,2025-04-28,,HR,9208.0
69,Name_14,47.0,,2022-02-13,"{""address"": ""Street 14, City 18"", ""phone"": ""1260713727"", ""email"": ""email_1@example.com""}",HR,6306.0
70,Name_242,45.0,70000,2024-08-21,"{""address"": ""Street 47, City 24"", ""phone"": ""8723450811"", ""email"": ""email_8@example.com""}",Finance,9355.0
71,Name_777,44.0,,2020-11-28,"{""address"": ""Street 29, City 43"", ""phone"": ""8175370359"", ""email"": ""email_529@example.com""}",Marketing,4295.0
72,Name_346,59.0,70000,2018-12-30,"{""address"": ""Street 6, City 28"", ""phone"": ""4287040636"", ""email"": ""email_199@example.com""}",IT,
73,Name_565,36.0,60000,2022-03-11,"{""address"": ""Street 99, City 46"", ""phone"": ""7061459653"", ""email"": ""email_980@example.com""}",,6997.0
74,Name_898,22.0,50000,2022-09-10,"{""address"": ""Street 12, City 32"", ""phone"": ""8078393139"", ""email"": ""email_36@example.com""}",Finance,9371.0
75,Name_340,75.0,50000,,"{""address"": ""Street 44, City 22"", ""phone"": ""4871136922"", ""email"": ""email_581@example.com""}",IT,1557.0
76,Name_92,22.0,50000,2022-02-11,"{""address"": ""Street 54, City 12"", ""phone"": ""7041320207"", ""email"": ""email_372@example.com""}",Finance,1904.0
77,Name_367,58.0,50000,,"{""address"": ""Street 75, City 21"", ""phone"": ""7733067951"", ""email"": ""email_983@example.com""}",Finance,
78,Name_956,44.0,70000,2017-03-18,"{""address"": ""Street 89, City 45"", ""phone"": ""1593055170"", ""email"": ""email_141@example.com""}",Finance,2016.0
79,Name_455,45.0,50000,2022-03-27,"{""address"": ""Street 32, City 41"", ""phone"": ""2147485800"", ""email"": ""email_57@example.com""}",Finance,6950.0
80,Name_428,43.0,50000,2024-04-29,"{""address"": ""Street 36, City 1"", ""phone"": ""6968826582"", ""email"": ""email_606@example.com""}",Marketing,7199.0
81,Name_509,44.0,70000,2021-09-26,"{""address"": ""Street 74, City 24"", ""phone"": ""9684646711"", ""email"": ""email_478@example.com""}",HR,2391.0
82,Name_776,69.0,70000,2022-06-17,,Finance,7795.0
83,Name_943,66.0,60000,2023-01-10,"{""address"": ""Street 66, City 28"", ""phone"": ""9909815731"", ""email"": ""email_462@example.com""}",IT,1019.0
84,Name_35,59.0,70000,2022-07-30,"{""address"": ""Street 35, City 31"", ""phone"": ""9212937677"", ""email"": ""email_204@example.com""}",IT,4946.0
85,Name_206,38.0,,2016-02-17,"{""address"": ""Street 11, City 6"", ""phone"": ""4984737687"", ""email"": ""email_767@example.com""}",IT,
86,Name_81,18.0,60000,2024-03-16,"{""address"": ""Street 30, City 16"", ""phone"": ""8020996941"", ""email"": ""email_466@example.com""}",HR,3154.0
87,Name_932,71.0,60000,2023-04-23,"{""address"": ""Street 5, City 12"", ""phone"": ""3859815430"", ""email"": ""email_342@example.com""}",HR,8319.0
88,Name_562,45.0,50000,2024-09-23,"{""address"": ""Street 82, City 31"", ""phone"": ""3915813637"", ""email"": ""email_676@example.com""}",IT,6638.0
89,Name_872,65.0,50000,,"{""address"": ""Street 77, City 45"", ""phone"": ""8916933654"", ""email"": ""email_37@example.com""}",Marketing,6200.0
90,Name_388,75.0,,2017-10-29,"{""address"": ""Street 72, City 43"", ""phone"": ""6450325341"", ""email"": ""email_636@example.com""}",HR,2566.0
91,Name_2,75.0,50000,,,HR,2078.0
92,Name_390,32.0,70000,,"{""address"": ""Street 11, City 46"", ""phone"": ""3917129271"", ""email"": ""email_737@example.com""}",Marketing,7578.0
93,Name_566,72.0,,2021-02-11,"{""address"": ""Street 16, City 18"", ""phone"": ""2148764149"", ""email"": ""email_690@example.com""}",Finance,6795.0
94,Name_106,34.0,50000,2025-03-17,,HR,7932.0
95,Name_772,43.0,,2021-02-12,"{""address"": ""Street 68, City 11"", ""phone"": ""8769080254"", ""email"": ""email_249@example.com""}",IT,7221.0
96,Name_822,37.0,70000,2024-10-11,"{""address"": ""Street 88, City 34"", ""phone"": ""4163560217"", ""email"": ""email_239@example.com""}",IT,7541.0
97,Name_477,42.0,60000,2021-04-15,"{""address"": ""Street 45, City 35"", ""phone"": ""2534509653"", ""email"": ""email_138@example.com""}",Marketing,7454.0
98,Name_703,30.0,,,"{""address"": ""Street 14, City 46"", ""phone"": ""4583103524"", ""email"": ""email_335@example.com""}",IT,7566.0
99,Name_402,50.0,,2016-03-09,"{""address"": ""Street 63, City 22"", ""phone"": ""5898659314"", ""email"": ""email_995@example.com""}",,6052.0
100,Name_730,42.0,60000,2019-04-30,"{""address"": ""Street 67, City 32"", ""phone"": ""4775699946"", ""email"": ""email_963@example.com""}",IT,9312.0
101,Name_556,25.0,,2024-10-31,"{""address"": ""Street 93, City 12"", ""phone"": ""1709810860"", ""email"": ""email_92@example.com""}",Marketing,7070.0
102,Name_162,22.0,50000,2017-08-21,"{""address"": ""Street 95, City 36"", ""phone"": ""4984050530"", ""email"": ""email_998@example.com""}",Marketing,4290.0
103,Name_202,23.0,50000,2016-04-12,"{""address"": ""Street 49, City 8"", ""phone"": ""7394624600"", ""email"": ""email_813@example.com""}",Marketing,6092.0
104,Name_958,40.0,50000,2016-04-21,"{""address"": ""Street 63, City 23"", ""phone"": ""5034172558"", ""email"": ""email_893@example.com""}",,2429.0
105,Name_996,69.0,,2020-05-02,"{""address"": ""Street 34, City 11"", ""phone"": ""9484859031"", ""email"": ""email_83@example.com""}",HR,5213.0
106,Name_270,47.0,60000,2023-07-16,,Finance,8071.0
107,Name_863,31.0,50000,2019-12-04,"{""address"": ""Street 93, City 9"", ""phone"": ""7483539000"", ""email"": ""email_69@example.com""}",IT,9655.0
108,Name_816,71.0,60000,,"{""address"": ""Street 5, City 18"", ""phone"": ""1658066331"", ""email"": ""email_173@example.com""}",HR,4311.0
109,Name_271,40.0,70000,2024-05-03,"{""address"": ""Street 84, City 47"", ""phone"": ""1644725002"", ""email"": ""email_606@example.com""}",Marketing,9796.0
110,Name_456,28.0,70000,2021-11-24,"{""address"": ""Street 34, City 11"", ""phone"": ""9167421664"", ""email"": ""email_127@example.com""}",HR,7651.0
111,Name_462,48.0,70000,2022-05-27,"{""address"": ""Street 13, City 21"", ""phone"": ""3112830446"", ""email"": ""email_464@example.com""}",HR,
112,Name_727,23.0,,2017-10-05,"{""address"": ""Street 13, City 44"", ""phone"": ""9117146935"", ""email"": ""email_470@example.com""}",,3555.0
113,Name_252,28.0,,,"{""address"": ""Street 66, City 46"", ""phone"": ""3081253784"", ""email"": ""email_216@example.com""}",Marketing,4329.0
114,Name_702,30.0,50000,2017-11-19,"{""address"": ""Street 37, City 8"", ""phone"": ""2027794330"", ""email"": ""email_483@example.com""}",Marketing,8109.0
115,Name_296,29.0,70000,,"{""address"": ""Street 46, City 30"", ""phone"": ""4884578664"", ""email"": ""email_170@example.com""}",IT,4072.0
116,Name_725,,60000,2025-06-11,"{""address"": ""Street 94, City 3"", ""phone"": ""2965796690"", ""email"": ""email_256@example.com""}",IT,9524.0
117,Name_720,19.0,,,"{""address"": ""Street 54, City 45"", ""phone"": ""1253258705"", ""email"": ""email_534@example.com""}",IT,9821.0
118,Name_749,70.0,60000,,"{""address"": ""Street 7, City 35"", ""phone"": ""6625047681"", ""email"": ""email_549@example.com""}",IT,3594.0
119,Name_338,52.0,60000,2019-05-22,"{""address"": ""Street 49, City 49"", ""phone"": ""6403670358"", ""email"": ""email_586@example.com""}",HR,7760.0
120,Name_879,72.0,50000,2018-12-01,"{""address"": ""Street 25, City 2"", ""phone"": ""6371372621"", ""email"": ""email_79@example.com""}",HR,6209.0
121,Name_53,53.0,50000,2021-08-15,"{""address"": ""Street 83, City 33"", ""phone"": ""9661031068"", ""email"": ""email_375@example.com""}",IT,1580.0
122,Name_792,34.0,60000,2017-12-03,"{""address"": ""Street 22, City 24"", ""phone"": ""7833988510"", ""email"": ""email_234@example.com""}",IT,4933.0
123,Name_922,45.0,60000,2022-09-18,"{""address"": ""Street 78, City 25"", ""phone"": ""6868992354"", ""email"": ""email_30@example.com""}",IT,4241.0
124,Name_217,45.0,60000,2020-11-03,"{""address"": ""Street 29, City 26"", ""phone"": ""2628521181"", ""email"": ""email_389@example.com""}",Finance,2073.0
125,Name_764,39.0,60000,2017-01-04,"{""address"": ""Street 18, City 35"", ""phone"": ""4182025412"", ""email"": ""email_941@example.com""}",IT,
126,Name_188,55.0,70000,2015-10-16,"{""address"": ""Street 7, City 28"", ""phone"": ""5947900088"", ""email"": ""email_139@example.com""}",Finance,9052.0
127,Name_380,24.0,60000,2023-12-05,"{""address"": ""Street 87, City 16"", ""phone"": ""5950107825"", ""email"": ""email_198@example.com""}",IT,1266.0
128,Name_493,,,2023-12-18,"{""address"": ""Street 93, City 6"", ""phone"": ""7913243848"", ""email"": ""email_896@example.com""}",Marketing,7650.0
129,Name_41,49.0,50000,2020-10-13,"{""address"": ""Street 69, City 23"", ""phone"": ""6405426962"", ""email"": ""email_551@example.com""}",,1324.0
130,Name_157,28.0,,2021-10-30,"{""address"": ""Street 30, City 16"", ""phone"": ""9408532447"", ""email"": ""email_778@example.com""}",HR,4800.0
131,Name_15,41.0,50000,2017-05-22,"{""address"": ""Street 32, City 4"", ""phone"": ""2788789919"", ""email"": ""email_650@example.com""}",Marketing,7081.0
132,Name_813,20.0,50000,2025-02-25,"{""address"": ""Street 13, City 35"", ""phone"": ""2208190484"", ""email"": ""email_921@example.com""}",,7053.0
133,Name_65,47.0,50000,,"{""address"": ""Street 29, City 13"", ""phone"": ""2841764367"", ""email"": ""email_245@example.com""}",Finance,
134,Name_857,23.0,,2016-02-13,,HR,2046.0
135,Name_839,75.0,,2021-05-26,"{""address"": ""Street 44, City 29"", ""phone"": ""4921595132"", ""email"": ""email_2@example.com""}",Finance,9922.0
136,Name_521,19.0,60000,2015-12-04,,Finance,6071.0
137,Name_344,78.0,60000,2022-03-23,"{""address"": ""Street 12, City 49"", ""phone"": ""8628396398"", ""email"": ""email_427@example.com""}",HR,4729.0
138,Name_129,31.0,70000,,"{""address"": ""Street 21, City 2"", ""phone"": ""7720527436"", ""email"": ""email_427@example.com""}",,6724.0
139,Name_648,58.0,70000,2024-08-26,"{""address"": ""Street 97, City 24"", ""phone"": ""9267256751"", ""email"": ""email_80@example.com""}",HR,
140,Name_472,35.0,70000,2019-11-23,"{""address"": ""Street 69, City 36"", ""phone"": ""1385710597"", ""email"": ""email_441@example.com""}",IT,4857.0
141,Name_63,68.0,60000,2016-02-26,"{""address"": ""Street 2, City 39"", ""phone"": ""4614993100"", ""email"": ""email_649@example.com""}",Finance,6432.0
142,Name_139,61.0,,2025-06-20,"{""address"": ""Street 38, City 39"", ""phone"": ""2110336721"", ""email"": ""email_455@example.com""}",IT,3821.0
143,Name_499,48.0,70000,2022-11-30,"{""address"": ""Street 4, City 37"", ""phone"": ""9014900585"", ""email"": ""email_539@example.com""}",HR,6833.0
144,Name_593,30.0,60000,2016-09-12,"{""address"": ""Street 36, City 49"", ""phone"": ""4417395575"", ""email"": ""email_610@example.com""}",HR,1575.0
145,Name_392,43.0,50000,2022-09-11,,,4236.0
146,Name_675,61.0,,,"{""address"": ""Street 69, City 46"", ""phone"": ""3585692048"", ""email"": ""email_151@example.com""}",Finance,1689.0
147,Name_419,29.0,,,"{""address"": ""Street 22, City 3"", ""phone"": ""8950349543"", ""email"": ""email_946@example.com""}",Marketing,7944.0
148,Name_289,,60000,2016-08-24,"{""address"": ""Street 29, City 20"", ""phone"": ""4879441815"", ""email"": ""email_371@example.com""}",HR,3893.0
149,Name_379,26.0,60000,2017-02-18,"{""address"": ""Street 59, City 23"", ""phone"": ""9818681664"", ""email"": ""email_790@example.com""}",Marketing,2077.0
150,Name_773,66.0,50000,2022-07-17,"{""address"": ""Street 69, City 31"", ""phone"": ""4626579420"", ""email"": ""email_761@example.com""}",Finance,2636.0
151,Name_490,38.0,50000,2022-06-03,"{""address"": ""Street 95, City 16"", ""phone"": ""8135993137"", ""email"": ""email_404@example.com""}",IT,6206.0
152,Name_231,65.0,50000,2018-08-31,"{""address"": ""Street 69, City 27"", ""phone"": ""4956735302"", ""email"": ""email_42@example.com""}",Finance,3469.0
153,Name_41,66.0,,2016-11-13,"{""address"": ""Street 96, City 7"", ""phone"": ""9172675966"", ""email"": ""email_742@example.com""}",,
154,Name_28,70.0,,2015-09-21,"{""address"": ""Street 78, City 15"", ""phone"": ""3412791345"", ""email"": ""email_133@example.com""}",Marketing,6733.0
155,Name_135,73.0,70000,2018-03-20,"{""address"": ""Street 53, City 44"", ""phone"": ""4086768219"", ""email"": ""email_297@example.com""}",Marketing,
156,Name_201,57.0,,2022-06-11,"{""address"": ""Street 41, City 50"", ""phone"": ""6054523301"", ""email"": ""email_975@example.com""}",IT,8126.0
157,Name_840,60.0,,2017-12-14,"{""address"": ""Street 33, City 28"", ""phone"": ""8456326617"", ""email"": ""email_282@example.com""}",IT,4311.0
158,Name_780,41.0,,2023-04-11,"{""address"": ""Street 31, City 35"", ""phone"": ""1570911708"", ""email"": ""email_472@example.com""}",HR,3491.0
159,Name_930,51.0,50000,,"{""address"": ""Street 17, City 45"", ""phone"": ""8796931069"", ""email"": ""email_777@example.com""}",Finance,2478.0
160,Name_33,25.0,70000,2020-09-23,"{""address"": ""Street 32, City 11"", ""phone"": ""8982175803"", ""email"": ""email_604@example.com""}",,3904.0
161,Name_48,61.0,50000,2015-08-22,"{""address"": ""Street 26, City 21"", ""phone"": ""5724339755"", ""email"": ""email_431@example.com""}",HR,9511.0
162,Name_503,70.0,50000,2025-03-03,"{""address"": ""Street 92, City 10"", ""phone"": ""3325310306"", ""email"": ""email_342@example.com""}",Finance,5735.0
163,Name_407,50.0,50000,2019-02-21,"{""address"": ""Street 57, City 22"", ""phone"": ""2869711472"", ""email"": ""email_258@example.com""}",IT,
164,Name_574,40.0,70000,2018-10-04,,,
165,Name_728,,70000,2021-10-22,"{""address"": ""Street 5, City 13"", ""phone"": ""5955946973"", ""email"": ""email_764@example.com""}",IT,1883.0
166,Name_805,71.0,50000,,"{""address"": ""Street 26, City 23"", ""phone"": ""1310147483"", ""email"": ""email_522@example.com""}",IT,7847.0
167,Name_99,70.0,70000,2024-08-01,,Marketing,9329.0
168,Name_684,66.0,60000,2020-06-04,"{""address"": ""Street 89, City 2"", ""phone"": ""5874292092"", ""email"": ""email_472@example.com""}",Finance,3354.0
169,Name_872,31.0,70000,2021-10-27,"{""address"": ""Street 91, City 17"", ""phone"": ""6992210156"", ""email"": ""email_71@example.com""}",HR,3085.0
170,Name_726,31.0,50000,2018-12-18,"{""address"": ""Street 45, City 36"", ""phone"": ""6493768523"", ""email"": ""email_757@example.com""}",Marketing,6644.0
171,Name_987,33.0,50000,2018-03-19,"{""address"": ""Street 13, City 1"", ""phone"": ""1528544658"", ""email"": ""email_171@example.com""}",Finance,2507.0
172,Name_547,66.0,,2023-01-28,"{""address"": ""Street 16, City 38"", ""phone"": ""5989178846"", ""email"": ""email_907@example.com""}",Finance,6816.0
173,Name_961,55.0,,2023-06-26,"{""address"": ""Street 49, City 2"", ""phone"": ""8401223079"", ""email"": ""email_882@example.com""}",Finance,1238.0
174,Name_739,75.0,50000,2016-11-11,"{""address"": ""Street 12, City 36"", ""phone"": ""3402959175"", ""email"": ""email_661@example.com""}",,3591.0
175,Name_613,77.0,60000,2019-07-19,"{""address"": ""Street 27, City 48"", ""phone"": ""1934053106"", ""email"": ""email_189@example.com""}",Marketing,6090.0
176,Name_943,56.0,,2022-11-24,"{""address"": ""Street 37, City 9"", ""phone"": ""4001633584"", ""email"": ""email_951@example.com""}",HR,5386.0
177,Name_462,43.0,50000,2016-04-24,"{""address"": ""Street 39, City 43"", ""phone"": ""3027819140"", ""email"": ""email_858@example.com""}",Marketing,3010.0
178,Name_643,43.0,,2022-10-19,"{""address"": ""Street 49, City 13"", ""phone"": ""9292753254"", ""email"": ""email_967@example.com""}",IT,2533.0
179,Name_769,18.0,,2020-05-30,"{""address"": ""Street 75, City 31"", ""phone"": ""5599136444"", ""email"": ""email_784@example.com""}",Finance,4065.0
180,Name_5,49.0,50000,2019-10-17,,IT,3722.0
181,Name_218,74.0,70000,2019-09-24,"{""address"": ""Street 63, City 13"", ""phone"": ""3127136054"", ""email"": ""email_845@example.com""}",Marketing,2226.0
182,Name_503,32.0,,,"{""address"": ""Street 89, City 29"", ""phone"": ""9027653177"", ""email"": ""email_769@example.com""}",HR,4163.0
183,Name_767,69.0,70000,2019-11-29,"{""address"": ""Street 20, City 7"", ""phone"": ""4108303612"", ""email"": ""email_594@example.com""}",IT,
184,Name_398,38.0,50000,2023-03-13,"{""address"": ""Street 52, City 30"", ""phone"": ""6126478240"", ""email"": ""email_598@example.com""}",IT,5260.0
185,Name_871,35.0,50000,2017-06-11,"{""address"": ""Street 15, City 49"", ""phone"": ""6669566874"", ""email"": ""email_204@example.com""}",,2388.0
186,Name_795,47.0,60000,2020-12-12,,Marketing,5337.0
187,Name_393,77.0,,2018-05-03,"{""address"": ""Street 98, City 8"", ""phone"": ""5858499729"", ""email"": ""email_188@example.com""}",IT,2459.0
188,Name_207,75.0,,2021-04-28,"{""address"": ""Street 10, City 9"", ""phone"": ""4671801606"", ""email"": ""email_868@example.com""}",Marketing,7601.0
189,Name_15,30.0,60000,2016-09-21,"{""address"": ""Street 20, City 43"", ""phone"": ""8955852330"", ""email"": ""email_930@example.com""}",HR,2966.0
190,Name_858,41.0,70000,2018-09-01,"{""address"": ""Street 92, City 43"", ""phone"": ""5532681278"", ""email"": ""email_857@example.com""}",IT,
191,Name_554,47.0,60000,2017-06-16,"{""address"": ""Street 67, City 25"", ""phone"": ""6205919908"", ""email"": ""email_48@example.com""}",HR,2535.0
192,Name_892,19.0,70000,2024-01-19,"{""address"": ""Street 17, City 44"", ""phone"": ""2074814223"", ""email"": ""email_426@example.com""}",IT,6458.0
193,Name_461,,50000,2020-01-16,"{""address"": ""Street 96, City 32"", ""phone"": ""4358369745"", ""email"": ""email_594@example.com""}",Finance,2415.0
194,Name_691,64.0,70000,2024-07-26,,,
