id,name,age,salary,hire_date,profile,department,bonus
93,Name_566,72.0,,2018-11-27,"{""address"": ""Street 49, City 41"", ""phone"": ""1148410555"", ""email"": ""email_353@example.com""}",Finance,5388.0
94,Name_106,34.0,50000,2016-08-26,"{""address"": ""Street 74, City 41"", ""phone"": ""3324308071"", ""email"": ""email_558@example.com""}",HR,2293.0
95,Name_772,43.0,,2022-11-20,,IT,8967.0
96,Name_822,37.0,70000,2024-08-01,"{""address"": ""Street 21, City 8"", ""phone"": ""4761110557"", ""email"": ""email_328@example.com""}",IT,2570.0
97,Name_477,42.0,60000,,"{""address"": ""Street 73, City 7"", ""phone"": ""7119459468"", ""email"": ""email_703@example.com""}",Marketing,9768.0
98,Name_703,30.0,,2024-12-31,"{""address"": ""Street 69, City 49"", ""phone"": ""2375419632"", ""email"": ""email_812@example.com""}",IT,9050.0
99,Name_402,50.0,,,"{""address"": ""Street 54, City 44"", ""phone"": ""3962036542"", ""email"": ""email_839@example.com""}",,7280.0
100,Name_730,42.0,60000,2015-11-13,"{""address"": ""Street 17, City 41"", ""phone"": ""6688142936"", ""email"": ""email_404@example.com""}",IT,
101,Name_556,25.0,,2016-11-20,"{""address"": ""Street 95, City 30"", ""phone"": ""9852642956"", ""email"": ""email_336@example.com""}",Marketing,1926.0
102,Name_162,22.0,50000,2020-06-14,"{""address"": ""Street 3, City 40"", ""phone"": ""2622559964"", ""email"": ""email_280@example.com""}",Marketing,
103,Name_202,23.0,50000,2020-05-22,"{""address"": ""Street 84, City 32"", ""phone"": ""6644459974"", ""email"": ""email_858@example.com""}",Marketing,1681.0
104,Name_958,40.0,50000,2018-03-08,"{""address"": ""Street 78, City 34"", ""phone"": ""4005000253"", ""email"": ""email_822@example.com""}",,4811.0
105,Name_996,69.0,,2018-12-10,"{""address"": ""Street 92, City 44"", ""phone"": ""9455576911"", ""email"": ""email_614@example.com""}",HR,2665.0
106,Name_270,47.0,60000,2015-08-12,"{""address"": ""Street 48, City 12"", ""phone"": ""8058352612"", ""email"": ""email_592@example.com""}",Finance,
107,Name_863,31.0,50000,2020-11-28,"{""address"": ""Street 94, City 40"", ""phone"": ""2340977827"", ""email"": ""email_693@example.com""}",IT,4595.0
108,Name_816,71.0,60000,2016-04-04,"{""address"": ""Street 89, City 43"", ""phone"": ""7666857732"", ""email"": ""email_195@example.com""}",HR,9441.0
109,Name_271,40.0,70000,2023-07-19,"{""address"": ""Street 43, City 30"", ""phone"": ""7155284244"", ""email"": ""email_716@example.com""}",Marketing,
110,Name_456,28.0,70000,2021-07-07,"{""address"": ""Street 19, City 19"", ""phone"": ""8071337258"", ""email"": ""email_576@example.com""}",HR,6719.0
111,Name_462,48.0,70000,2022-11-30,"{""address"": ""Street 35, City 45"", ""phone"": ""5693927074"", ""email"": ""email_776@example.com""}",HR,4556.0
112,Name_727,23.0,,2021-02-12,"{""address"": ""Street 48, City 28"", ""phone"": ""8326696849"", ""email"": ""email_168@example.com""}",,9675.0
113,Name_252,28.0,,2016-07-21,"{""address"": ""Street 10, City 16"", ""phone"": ""7495176666"", ""email"": ""email_817@example.com""}",Marketing,5004.0
114,Name_702,30.0,50000,2020-01-10,"{""address"": ""Street 63, City 35"", ""phone"": ""8500390896"", ""email"": ""email_379@example.com""}",Marketing,1594.0
115,Name_296,29.0,70000,2018-06-20,"{""address"": ""Street 44, City 6"", ""phone"": ""1075895733"", ""email"": ""email_40@example.com""}",IT,4211.0
116,Name_725,,60000,2020-02-29,"{""address"": ""Street 99, City 5"", ""phone"": ""1502198968"", ""email"": ""email_23@example.com""}",IT,8070.0
117,Name_720,19.0,,,"{""address"": ""Street 31, City 34"", ""phone"": ""1625538242"", ""email"": ""email_555@example.com""}",IT,9032.0
118,Name_749,70.0,60000,2021-06-19,"{""address"": ""Street 44, City 47"", ""phone"": ""5058612852"", ""email"": ""email_71@example.com""}",IT,4487.0
119,Name_338,52.0,60000,2023-11-04,,HR,8084.0
120,Name_879,72.0,50000,2021-10-26,"{""address"": ""Street 70, City 31"", ""phone"": ""2474767620"", ""email"": ""email_818@example.com""}",HR,6303.0
121,Name_53,53.0,50000,2015-09-09,"{""address"": ""Street 5, City 31"", ""phone"": ""3259283514"", ""email"": ""email_373@example.com""}",IT,8375.0
122,Name_792,34.0,60000,2021-06-14,"{""address"": ""Street 56, City 30"", ""phone"": ""5602924869"", ""email"": ""email_148@example.com""}",IT,3182.0
123,Name_922,45.0,60000,2017-07-09,"{""address"": ""Street 4, City 13"", ""phone"": ""6748785131"", ""email"": ""email_690@example.com""}",IT,
124,Name_217,45.0,60000,2021-08-05,"{""address"": ""Street 55, City 28"", ""phone"": ""9848093397"", ""email"": ""email_900@example.com""}",Finance,
125,Name_764,39.0,60000,2016-04-13,"{""address"": ""Street 68, City 29"", ""phone"": ""5879977486"", ""email"": ""email_376@example.com""}",IT,2448.0
126,Name_188,55.0,70000,2023-04-19,"{""address"": ""Street 86, City 45"", ""phone"": ""9791332003"", ""email"": ""email_753@example.com""}",Finance,1815.0
127,Name_380,24.0,60000,2020-05-27,"{""address"": ""Street 62, City 39"", ""phone"": ""8790326154"", ""email"": ""email_679@example.com""}",IT,8471.0
128,Name_493,,,2017-01-10,"{""address"": ""Street 48, City 44"", ""phone"": ""9614760914"", ""email"": ""email_261@example.com""}",Marketing,4170.0
129,Name_41,49.0,50000,2016-11-19,,,9483.0
130,Name_157,28.0,,2018-10-19,"{""address"": ""Street 3, City 33"", ""phone"": ""4915609921"", ""email"": ""email_96@example.com""}",HR,2756.0
131,Name_15,41.0,50000,2024-03-17,"{""address"": ""Street 2, City 8"", ""phone"": ""1224621279"", ""email"": ""email_376@example.com""}",Marketing,5714.0
132,Name_813,20.0,50000,2016-10-16,"{""address"": ""Street 61, City 14"", ""phone"": ""5167914835"", ""email"": ""email_416@example.com""}",,1459.0
133,Name_65,47.0,50000,2019-08-27,"{""address"": ""Street 8, City 8"", ""phone"": ""3507723982"", ""email"": ""email_819@example.com""}",Finance,8885.0
134,Name_857,23.0,,2019-05-28,"{""address"": ""Street 77, City 33"", ""phone"": ""8929794358"", ""email"": ""email_280@example.com""}",HR,5620.0
135,Name_839,75.0,,2019-08-02,"{""address"": ""Street 12, City 21"", ""phone"": ""5342523129"", ""email"": ""email_966@example.com""}",Finance,
136,Name_521,19.0,60000,2022-06-10,"{""address"": ""Street 74, City 27"", ""phone"": ""9593016570"", ""email"": ""email_528@example.com""}",Finance,2421.0
137,Name_344,78.0,60000,2017-02-03,"{""address"": ""Street 89, City 20"", ""phone"": ""6644957268"", ""email"": ""email_106@example.com""}",HR,8306.0
138,Name_129,31.0,70000,,"{""address"": ""Street 1, City 2"", ""phone"": ""1398426796"", ""email"": ""email_412@example.com""}",,4674.0
139,Name_648,58.0,70000,2021-07-24,,HR,5911.0
140,Name_472,35.0,70000,2019-11-15,,IT,4670.0
141,Name_63,68.0,60000,2020-06-06,"{""address"": ""Street 96, City 48"", ""phone"": ""1255237900"", ""email"": ""email_185@example.com""}",Finance,8258.0
142,Name_139,61.0,,2024-08-09,"{""address"": ""Street 16, City 39"", ""phone"": ""5748393434"", ""email"": ""email_283@example.com""}",IT,7612.0
143,Name_499,48.0,70000,2019-04-19,"{""address"": ""Street 91, City 37"", ""phone"": ""8268356493"", ""email"": ""email_999@example.com""}",HR,9813.0
144,Name_593,30.0,60000,2023-04-11,"{""address"": ""Street 79, City 42"", ""phone"": ""8893523715"", ""email"": ""email_89@example.com""}",HR,7241.0
145,Name_392,43.0,50000,2022-08-19,"{""address"": ""Street 19, City 39"", ""phone"": ""3125269711"", ""email"": ""email_739@example.com""}",,5312.0
146,Name_675,61.0,,2019-08-31,"{""address"": ""Street 58, City 28"", ""phone"": ""4701165908"", ""email"": ""email_751@example.com""}",Finance,7133.0
147,Name_419,29.0,,2020-11-28,"{""address"": ""Street 31, City 20"", ""phone"": ""7718066205"", ""email"": ""email_68@example.com""}",Marketing,
148,Name_289,,60000,2025-01-08,"{""address"": ""Street 53, City 22"", ""phone"": ""6253640518"", ""email"": ""email_375@example.com""}",HR,4487.0
149,Name_379,26.0,60000,2015-08-30,"{""address"": ""Street 60, City 49"", ""phone"": ""2507710291"", ""email"": ""email_140@example.com""}",Marketing,3413.0
150,Name_773,66.0,50000,2022-10-31,"{""address"": ""Street 32, City 13"", ""phone"": ""1876206129"", ""email"": ""email_469@example.com""}",Finance,9580.0
151,Name_490,38.0,50000,,"{""address"": ""Street 29, City 49"", ""phone"": ""3122520326"", ""email"": ""email_847@example.com""}",IT,1152.0
152,Name_231,65.0,50000,2019-08-02,"{""address"": ""Street 87, City 21"", ""phone"": ""8282869812"", ""email"": ""email_13@example.com""}",Finance,6479.0
153,Name_41,66.0,,2017-08-23,"{""address"": ""Street 82, City 30"", ""phone"": ""4399392639"", ""email"": ""email_418@example.com""}",,4967.0
154,Name_28,70.0,,2023-07-25,"{""address"": ""Street 47, City 13"", ""phone"": ""7559475835"", ""email"": ""email_834@example.com""}",Marketing,8203.0
155,Name_135,73.0,70000,2016-03-22,"{""address"": ""Street 94, City 24"", ""phone"": ""7221886503"", ""email"": ""email_394@example.com""}",Marketing,
156,Name_201,57.0,,2017-05-22,,IT,2795.0
157,Name_840,60.0,,,"{""address"": ""Street 74, City 14"", ""phone"": ""4949258291"", ""email"": ""email_13@example.com""}",IT,
158,Name_780,41.0,,2019-05-16,"{""address"": ""Street 74, City 39"", ""phone"": ""1542500580"", ""email"": ""email_958@example.com""}",HR,6823.0
159,Name_930,51.0,50000,2016-04-26,"{""address"": ""Street 94, City 26"", ""phone"": ""6149420496"", ""email"": ""email_823@example.com""}",Finance,9404.0
160,Name_33,25.0,70000,2018-05-23,"{""address"": ""Street 83, City 21"", ""phone"": ""7322439394"", ""email"": ""email_272@example.com""}",,8234.0
161,Name_48,61.0,50000,,"{""address"": ""Street 83, City 11"", ""phone"": ""8079232660"", ""email"": ""email_197@example.com""}",HR,4074.0
162,Name_503,70.0,50000,2023-04-11,"{""address"": ""Street 32, City 24"", ""phone"": ""7381589832"", ""email"": ""email_541@example.com""}",Finance,7281.0
163,Name_407,50.0,50000,2020-01-24,,IT,2056.0
164,Name_574,40.0,70000,2022-04-27,,,4995.0
165,Name_728,,70000,2022-12-09,"{""address"": ""Street 84, City 4"", ""phone"": ""3681308636"", ""email"": ""email_832@example.com""}",IT,3739.0
166,Name_805,71.0,50000,2019-08-15,"{""address"": ""Street 81, City 29"", ""phone"": ""9213587312"", ""email"": ""email_847@example.com""}",IT,2654.0
167,Name_99,70.0,70000,2022-04-16,"{""address"": ""Street 52, City 42"", ""phone"": ""7043131812"", ""email"": ""email_925@example.com""}",Marketing,2751.0
168,Name_684,66.0,60000,2024-05-20,,Finance,6867.0
169,Name_872,31.0,70000,2019-11-20,,HR,7989.0
170,Name_726,31.0,50000,2015-12-27,"{""address"": ""Street 94, City 15"", ""phone"": ""1342724481"", ""email"": ""email_370@example.com""}",Marketing,6408.0
171,Name_987,33.0,50000,2017-10-05,"{""address"": ""Street 67, City 17"", ""phone"": ""4636218856"", ""email"": ""email_537@example.com""}",Finance,6690.0
172,Name_547,66.0,,2018-01-02,"{""address"": ""Street 12, City 6"", ""phone"": ""8178227469"", ""email"": ""email_96@example.com""}",Finance,7044.0
173,Name_961,55.0,,2015-11-04,"{""address"": ""Street 23, City 50"", ""phone"": ""8481102933"", ""email"": ""email_998@example.com""}",Finance,2193.0
174,Name_739,75.0,50000,2019-09-12,"{""address"": ""Street 2, City 49"", ""phone"": ""1348780801"", ""email"": ""email_510@example.com""}",,8599.0
175,Name_613,77.0,60000,2022-01-27,"{""address"": ""Street 3, City 2"", ""phone"": ""3497323268"", ""email"": ""email_194@example.com""}",Marketing,2791.0
176,Name_943,56.0,,2020-04-19,"{""address"": ""Street 49, City 3"", ""phone"": ""1994313222"", ""email"": ""email_583@example.com""}",HR,6857.0
177,Name_462,43.0,50000,2024-03-18,"{""address"": ""Street 29, City 16"", ""phone"": ""5542436721"", ""email"": ""email_845@example.com""}",Marketing,6137.0
178,Name_643,43.0,,2024-02-28,"{""address"": ""Street 64, City 31"", ""phone"": ""8269115140"", ""email"": ""email_488@example.com""}",IT,6644.0
179,Name_769,18.0,,2016-09-09,"{""address"": ""Street 20, City 48"", ""phone"": ""7724201813"", ""email"": ""email_839@example.com""}",Finance,4115.0
180,Name_5,49.0,50000,2016-11-01,"{""address"": ""Street 75, City 11"", ""phone"": ""4315065748"", ""email"": ""email_90@example.com""}",IT,9402.0
181,Name_218,74.0,70000,2021-02-03,"{""address"": ""Street 77, City 6"", ""phone"": ""6336859492"", ""email"": ""email_656@example.com""}",Marketing,1755.0
182,Name_503,32.0,,,"{""address"": ""Street 24, City 21"", ""phone"": ""6811906539"", ""email"": ""email_164@example.com""}",HR,8751.0
183,Name_767,69.0,70000,2021-04-20,,IT,1260.0
184,Name_398,38.0,50000,2021-06-22,,IT,2154.0
185,Name_871,35.0,50000,2022-03-31,,,9544.0
186,Name_795,47.0,60000,,"{""address"": ""Street 9, City 48"", ""phone"": ""6737085213"", ""email"": ""email_728@example.com""}",Marketing,8989.0
187,Name_393,77.0,,2025-05-10,"{""address"": ""Street 56, City 29"", ""phone"": ""8876300218"", ""email"": ""email_936@example.com""}",IT,1454.0
188,Name_207,75.0,,2017-03-08,,Marketing,
189,Name_15,30.0,60000,2025-03-18,"{""address"": ""Street 76, City 18"", ""phone"": ""2417187669"", ""email"": ""email_962@example.com""}",HR,7747.0
190,Name_858,41.0,70000,2021-04-28,"{""address"": ""Street 6, City 23"", ""phone"": ""3431059891"", ""email"": ""email_177@example.com""}",IT,
191,Name_554,47.0,60000,2021-09-23,"{""address"": ""Street 44, City 17"", ""phone"": ""2748604167"", ""email"": ""email_822@example.com""}",HR,1881.0
192,Name_892,19.0,70000,2024-10-14,,IT,9253.0
193,Name_461,,50000,2023-09-08,"{""address"": ""Street 41, City 41"", ""phone"": ""9189851913"", ""email"": ""email_286@example.com""}",Finance,4930.0
