id,name,age,salary,hire_date,profile,department,bonus
49,Name_958,60.0,70000,2021-07-18,"{""address"": ""Street 48, City 49"", ""phone"": ""3383462185"", ""email"": ""email_608@example.com""}",Marketing,6367.0
50,Name_687,34.0,50000,2020-01-31,"{""address"": ""Street 15, City 21"", ""phone"": ""1337159299"", ""email"": ""email_96@example.com""}",,4360.0
51,Name_958,53.0,70000,2024-06-06,"{""address"": ""Street 66, City 22"", ""phone"": ""4768309492"", ""email"": ""email_723@example.com""}",Marketing,3853.0
52,Name_563,30.0,50000,2018-07-31,"{""address"": ""Street 86, City 35"", ""phone"": ""5809291349"", ""email"": ""email_572@example.com""}",HR,8740.0
53,Name_876,24.0,,2022-10-30,"{""address"": ""Street 25, City 44"", ""phone"": ""3434994027"", ""email"": ""email_592@example.com""}",HR,4166.0
54,Name_567,33.0,60000,2023-09-20,"{""address"": ""Street 25, City 2"", ""phone"": ""8476805777"", ""email"": ""email_9@example.com""}",,8328.0
55,Name_244,50.0,60000,2020-07-09,"{""address"": ""Street 59, City 33"", ""phone"": ""4217255582"", ""email"": ""email_873@example.com""}",IT,7059.0
56,Name_832,62.0,60000,,"{""address"": ""Street 47, City 23"", ""phone"": ""4689359891"", ""email"": ""email_887@example.com""}",Marketing,9389.0
57,Name_505,18.0,,2023-03-12,"{""address"": ""Street 91, City 38"", ""phone"": ""1711897711"", ""email"": ""email_331@example.com""}",Marketing,6542.0
58,Name_131,28.0,70000,2018-12-14,"{""address"": ""Street 21, City 12"", ""phone"": ""4437950121"", ""email"": ""email_243@example.com""}",,2614.0
59,Name_485,23.0,,2016-01-30,"{""address"": ""Street 78, City 27"", ""phone"": ""4054020991"", ""email"": ""email_249@example.com""}",Finance,9412.0
60,Name_819,37.0,,2025-03-04,"{""address"": ""Street 74, City 30"", ""phone"": ""9319388728"", ""email"": ""email_553@example.com""}",Finance,7162.0
61,Name_647,52.0,50000,2016-10-31,"{""address"": ""Street 57, City 7"", ""phone"": ""7714419146"", ""email"": ""email_267@example.com""}",IT,6115.0
62,Name_21,61.0,60000,2019-04-14,"{""address"": ""Street 1, City 23"", ""phone"": ""5931951389"", ""email"": ""email_408@example.com""}",Marketing,7233.0
63,Name_841,54.0,50000,2019-07-14,,Marketing,6352.0
64,Name_167,58.0,70000,2022-12-21,"{""address"": ""Street 57, City 42"", ""phone"": ""2923187646"", ""email"": ""email_667@example.com""}",Marketing,
65,Name_274,43.0,60000,2024-08-05,"{""address"": ""Street 38, City 2"", ""phone"": ""2730526356"", ""email"": ""email_891@example.com""}",HR,2019.0
66,Name_388,75.0,50000,2018-08-11,"{""address"": ""Street 31, City 18"", ""phone"": ""7201792734"", ""email"": ""email_70@example.com""}",Finance,3415.0
67,Name_601,29.0,70000,2025-04-21,"{""address"": ""Street 37, City 1"", ""phone"": ""7150217841"", ""email"": ""email_957@example.com""}",,9334.0
68,Name_316,79.0,60000,2024-11-07,"{""address"": ""Street 43, City 3"", ""phone"": ""6439860982"", ""email"": ""email_34@example.com""}",HR,6371.0
69,Name_14,47.0,,2020-08-23,"{""address"": ""Street 64, City 38"", ""phone"": ""5639475719"", ""email"": ""email_456@example.com""}",HR,9935.0
70,Name_242,45.0,70000,2017-03-13,"{""address"": ""Street 79, City 20"", ""phone"": ""5812148273"", ""email"": ""email_69@example.com""}",Finance,7399.0
71,Name_777,44.0,,2015-12-28,"{""address"": ""Street 36, City 3"", ""phone"": ""5970047009"", ""email"": ""email_134@example.com""}",Marketing,
72,Name_346,59.0,70000,2024-09-18,"{""address"": ""Street 14, City 37"", ""phone"": ""7155835388"", ""email"": ""email_639@example.com""}",IT,9902.0
73,Name_565,36.0,60000,2016-01-04,"{""address"": ""Street 59, City 21"", ""phone"": ""5141146280"", ""email"": ""email_225@example.com""}",,2577.0
74,Name_898,22.0,50000,2021-07-04,,Finance,6387.0
75,Name_340,75.0,50000,2023-09-29,"{""address"": ""Street 58, City 20"", ""phone"": ""7314411568"", ""email"": ""email_41@example.com""}",IT,7846.0
76,Name_92,22.0,50000,2020-02-01,"{""address"": ""Street 30, City 18"", ""phone"": ""1995940398"", ""email"": ""email_141@example.com""}",Finance,5657.0
77,Name_367,58.0,50000,,"{""address"": ""Street 57, City 1"", ""phone"": ""6343359076"", ""email"": ""email_754@example.com""}",Finance,6586.0
78,Name_956,44.0,70000,2018-11-02,"{""address"": ""Street 25, City 45"", ""phone"": ""1069165534"", ""email"": ""email_978@example.com""}",Finance,3163.0
79,Name_455,45.0,50000,2018-10-23,"{""address"": ""Street 86, City 48"", ""phone"": ""8054512301"", ""email"": ""email_773@example.com""}",Finance,9598.0
80,Name_428,43.0,50000,,"{""address"": ""Street 96, City 44"", ""phone"": ""4630226047"", ""email"": ""email_562@example.com""}",Marketing,9101.0
81,Name_509,44.0,70000,2024-10-12,"{""address"": ""Street 58, City 37"", ""phone"": ""1985021591"", ""email"": ""email_663@example.com""}",HR,7431.0
82,Name_776,69.0,70000,2022-01-16,"{""address"": ""Street 16, City 10"", ""phone"": ""1564898691"", ""email"": ""email_548@example.com""}",Finance,8483.0
83,Name_943,66.0,60000,2019-05-10,"{""address"": ""Street 37, City 41"", ""phone"": ""2013174898"", ""email"": ""email_281@example.com""}",IT,4138.0
84,Name_35,59.0,70000,2021-08-14,"{""address"": ""Street 29, City 38"", ""phone"": ""9480539812"", ""email"": ""email_185@example.com""}",IT,8989.0
85,Name_206,38.0,,2022-06-07,"{""address"": ""Street 5, City 8"", ""phone"": ""6459358323"", ""email"": ""email_451@example.com""}",IT,9984.0
86,Name_81,18.0,60000,2024-01-04,"{""address"": ""Street 59, City 41"", ""phone"": ""1380496323"", ""email"": ""email_574@example.com""}",HR,3285.0
87,Name_932,71.0,60000,2016-08-04,"{""address"": ""Street 22, City 25"", ""phone"": ""2385240956"", ""email"": ""email_73@example.com""}",HR,2054.0
88,Name_562,45.0,50000,2024-10-29,"{""address"": ""Street 27, City 34"", ""phone"": ""5759042354"", ""email"": ""email_294@example.com""}",IT,9896.0
89,Name_872,65.0,50000,2025-07-04,"{""address"": ""Street 54, City 4"", ""phone"": ""4024632158"", ""email"": ""email_258@example.com""}",Marketing,8414.0
90,Name_388,75.0,,2020-08-14,,HR,1519.0
91,Name_2,75.0,50000,,,HR,6180.0
92,Name_390,32.0,70000,2019-03-20,"{""address"": ""Street 56, City 27"", ""phone"": ""8353857122"", ""email"": ""email_456@example.com""}",Marketing,3566.0
93,Name_566,72.0,,2021-12-13,"{""address"": ""Street 56, City 5"", ""phone"": ""4058373353"", ""email"": ""email_802@example.com""}",Finance,9637.0
94,Name_106,34.0,50000,2022-08-30,"{""address"": ""Street 64, City 4"", ""phone"": ""9667808204"", ""email"": ""email_788@example.com""}",HR,6160.0
95,Name_772,43.0,,2017-12-26,"{""address"": ""Street 56, City 30"", ""phone"": ""6086955741"", ""email"": ""email_341@example.com""}",IT,6021.0
96,Name_822,37.0,70000,2019-06-19,"{""address"": ""Street 90, City 47"", ""phone"": ""8440996341"", ""email"": ""email_856@example.com""}",IT,8740.0
97,Name_477,42.0,60000,2023-02-25,"{""address"": ""Street 84, City 12"", ""phone"": ""1316652103"", ""email"": ""email_355@example.com""}",Marketing,7937.0
98,Name_703,30.0,,2018-05-14,"{""address"": ""Street 37, City 4"", ""phone"": ""1913842501"", ""email"": ""email_285@example.com""}",IT,1469.0
99,Name_402,50.0,,2017-02-21,"{""address"": ""Street 61, City 30"", ""phone"": ""1331048499"", ""email"": ""email_523@example.com""}",,8033.0
100,Name_730,42.0,60000,2021-01-17,"{""address"": ""Street 33, City 16"", ""phone"": ""8705311812"", ""email"": ""email_196@example.com""}",IT,3341.0
101,Name_556,25.0,,,"{""address"": ""Street 72, City 47"", ""phone"": ""6480285848"", ""email"": ""email_456@example.com""}",Marketing,5806.0
102,Name_162,22.0,50000,2023-01-30,"{""address"": ""Street 89, City 29"", ""phone"": ""9734337308"", ""email"": ""email_789@example.com""}",Marketing,5739.0
103,Name_202,23.0,50000,2015-09-05,"{""address"": ""Street 69, City 32"", ""phone"": ""9241952511"", ""email"": ""email_686@example.com""}",Marketing,7170.0
104,Name_958,40.0,50000,2021-12-25,"{""address"": ""Street 85, City 18"", ""phone"": ""9037680940"", ""email"": ""email_392@example.com""}",,3455.0
105,Name_996,69.0,,,"{""address"": ""Street 27, City 38"", ""phone"": ""5416140984"", ""email"": ""email_514@example.com""}",HR,2067.0
106,Name_270,47.0,60000,,"{""address"": ""Street 12, City 22"", ""phone"": ""5982724004"", ""email"": ""email_645@example.com""}",Finance,7805.0
107,Name_863,31.0,50000,2022-04-24,"{""address"": ""Street 18, City 34"", ""phone"": ""3689078927"", ""email"": ""email_151@example.com""}",IT,
108,Name_816,71.0,60000,2017-09-30,"{""address"": ""Street 12, City 28"", ""phone"": ""4652373563"", ""email"": ""email_17@example.com""}",HR,8573.0
109,Name_271,40.0,70000,2015-11-09,"{""address"": ""Street 36, City 19"", ""phone"": ""7669130240"", ""email"": ""email_455@example.com""}",Marketing,6994.0
110,Name_456,28.0,70000,2022-03-17,"{""address"": ""Street 25, City 21"", ""phone"": ""2142243196"", ""email"": ""email_585@example.com""}",HR,4144.0
111,Name_462,48.0,70000,2015-10-28,"{""address"": ""Street 47, City 6"", ""phone"": ""6742649902"", ""email"": ""email_638@example.com""}",HR,3330.0
112,Name_727,23.0,,2022-06-11,"{""address"": ""Street 69, City 23"", ""phone"": ""1445394563"", ""email"": ""email_717@example.com""}",,1622.0
113,Name_252,28.0,,2020-03-08,"{""address"": ""Street 89, City 16"", ""phone"": ""2841385355"", ""email"": ""email_2@example.com""}",Marketing,1413.0
114,Name_702,30.0,50000,2024-04-18,"{""address"": ""Street 58, City 17"", ""phone"": ""3575335411"", ""email"": ""email_553@example.com""}",Marketing,
115,Name_296,29.0,70000,2022-03-01,"{""address"": ""Street 58, City 50"", ""phone"": ""7325814242"", ""email"": ""email_819@example.com""}",IT,9839.0
116,Name_725,,60000,2016-05-28,"{""address"": ""Street 59, City 9"", ""phone"": ""2720471569"", ""email"": ""email_728@example.com""}",IT,1129.0
117,Name_720,19.0,,2017-09-17,,IT,5943.0
118,Name_749,70.0,60000,2016-06-20,"{""address"": ""Street 34, City 45"", ""phone"": ""1943979955"", ""email"": ""email_531@example.com""}",IT,3295.0
119,Name_338,52.0,60000,2017-11-24,"{""address"": ""Street 99, City 50"", ""phone"": ""8339100020"", ""email"": ""email_693@example.com""}",HR,8556.0
120,Name_879,72.0,50000,2020-11-20,,HR,7085.0
121,Name_53,53.0,50000,2017-06-27,"{""address"": ""Street 78, City 8"", ""phone"": ""8020614874"", ""email"": ""email_175@example.com""}",IT,3224.0
122,Name_792,34.0,60000,,"{""address"": ""Street 77, City 3"", ""phone"": ""9438953461"", ""email"": ""email_566@example.com""}",IT,4842.0
123,Name_922,45.0,60000,,"{""address"": ""Street 38, City 2"", ""phone"": ""6479693003"", ""email"": ""email_936@example.com""}",IT,8539.0
124,Name_217,45.0,60000,2024-08-25,"{""address"": ""Street 76, City 5"", ""phone"": ""1779070504"", ""email"": ""email_66@example.com""}",Finance,4625.0
125,Name_764,39.0,60000,2019-12-15,"{""address"": ""Street 66, City 48"", ""phone"": ""2936713276"", ""email"": ""email_475@example.com""}",IT,3187.0
126,Name_188,55.0,70000,2016-09-11,"{""address"": ""Street 87, City 3"", ""phone"": ""8198410517"", ""email"": ""email_793@example.com""}",Finance,7598.0
127,Name_380,24.0,60000,2024-02-19,"{""address"": ""Street 60, City 20"", ""phone"": ""7093906184"", ""email"": ""email_507@example.com""}",IT,9343.0
128,Name_493,,,2021-09-01,"{""address"": ""Street 67, City 21"", ""phone"": ""1514982722"", ""email"": ""email_9@example.com""}",Marketing,5270.0
129,Name_41,49.0,50000,2024-04-22,"{""address"": ""Street 40, City 28"", ""phone"": ""3509263305"", ""email"": ""email_261@example.com""}",,1745.0
130,Name_157,28.0,,2016-05-28,"{""address"": ""Street 69, City 36"", ""phone"": ""2201477343"", ""email"": ""email_47@example.com""}",HR,9091.0
131,Name_15,41.0,50000,,"{""address"": ""Street 7, City 3"", ""phone"": ""2893335780"", ""email"": ""email_127@example.com""}",Marketing,7686.0
132,Name_813,20.0,50000,,"{""address"": ""Street 27, City 31"", ""phone"": ""2009547671"", ""email"": ""email_755@example.com""}",,7979.0
133,Name_65,47.0,50000,2023-06-30,"{""address"": ""Street 81, City 37"", ""phone"": ""8908818965"", ""email"": ""email_968@example.com""}",Finance,4383.0
134,Name_857,23.0,,2022-07-17,,HR,5052.0
135,Name_839,75.0,,2024-08-19,"{""address"": ""Street 8, City 35"", ""phone"": ""7154730069"", ""email"": ""email_329@example.com""}",Finance,7998.0
136,Name_521,19.0,60000,2018-07-08,"{""address"": ""Street 8, City 1"", ""phone"": ""4125381790"", ""email"": ""email_879@example.com""}",Finance,
137,Name_344,78.0,60000,2020-05-03,"{""address"": ""Street 55, City 12"", ""phone"": ""7473514748"", ""email"": ""email_845@example.com""}",HR,5978.0
138,Name_129,31.0,70000,2016-12-14,"{""address"": ""Street 22, City 36"", ""phone"": ""4501989260"", ""email"": ""email_712@example.com""}",,6039.0
139,Name_648,58.0,70000,2024-11-18,"{""address"": ""Street 95, City 22"", ""phone"": ""1284323488"", ""email"": ""email_271@example.com""}",HR,6582.0
140,Name_472,35.0,70000,2018-04-09,"{""address"": ""Street 31, City 19"", ""phone"": ""9072360273"", ""email"": ""email_74@example.com""}",IT,2815.0
141,Name_63,68.0,60000,2016-04-29,"{""address"": ""Street 11, City 36"", ""phone"": ""6012754165"", ""email"": ""email_306@example.com""}",Finance,7942.0
142,Name_139,61.0,,2023-09-16,,IT,6372.0
143,Name_499,48.0,70000,2017-11-10,"{""address"": ""Street 76, City 41"", ""phone"": ""8066215331"", ""email"": ""email_779@example.com""}",HR,1296.0
144,Name_593,30.0,60000,,"{""address"": ""Street 8, City 29"", ""phone"": ""9993535866"", ""email"": ""email_831@example.com""}",HR,3992.0
145,Name_392,43.0,50000,2016-05-20,"{""address"": ""Street 66, City 2"", ""phone"": ""1581038578"", ""email"": ""email_982@example.com""}",,7428.0
146,Name_675,61.0,,2020-05-22,"{""address"": ""Street 40, City 41"", ""phone"": ""6951116688"", ""email"": ""email_44@example.com""}",Finance,5502.0
147,Name_419,29.0,,2022-02-12,"{""address"": ""Street 84, City 38"", ""phone"": ""4885321367"", ""email"": ""email_49@example.com""}",Marketing,5710.0
148,Name_289,,60000,2018-11-28,"{""address"": ""Street 82, City 18"", ""phone"": ""1895623278"", ""email"": ""email_35@example.com""}",HR,7076.0
149,Name_379,26.0,60000,2016-07-22,"{""address"": ""Street 46, City 31"", ""phone"": ""5543857008"", ""email"": ""email_142@example.com""}",Marketing,8298.0
150,Name_773,66.0,50000,2021-01-17,"{""address"": ""Street 49, City 37"", ""phone"": ""1571304069"", ""email"": ""email_85@example.com""}",Finance,5947.0
151,Name_490,38.0,50000,2023-12-31,"{""address"": ""Street 29, City 8"", ""phone"": ""9539504044"", ""email"": ""email_587@example.com""}",IT,8030.0
152,Name_231,65.0,50000,2015-07-20,"{""address"": ""Street 34, City 8"", ""phone"": ""5573489555"", ""email"": ""email_40@example.com""}",Finance,7168.0
153,Name_41,66.0,,2022-06-18,"{""address"": ""Street 59, City 5"", ""phone"": ""3973809959"", ""email"": ""email_743@example.com""}",,1865.0
154,Name_28,70.0,,2020-12-29,,Marketing,8345.0
155,Name_135,73.0,70000,2018-07-30,"{""address"": ""Street 81, City 21"", ""phone"": ""1801886937"", ""email"": ""email_185@example.com""}",Marketing,8127.0
156,Name_201,57.0,,2023-05-15,"{""address"": ""Street 73, City 15"", ""phone"": ""2878018798"", ""email"": ""email_364@example.com""}",IT,3258.0
157,Name_840,60.0,,2018-07-03,"{""address"": ""Street 83, City 5"", ""phone"": ""9135611507"", ""email"": ""email_437@example.com""}",IT,6376.0
158,Name_780,41.0,,2020-12-27,,HR,4049.0
159,Name_930,51.0,50000,2022-12-12,"{""address"": ""Street 98, City 17"", ""phone"": ""8291897376"", ""email"": ""email_397@example.com""}",Finance,8722.0
160,Name_33,25.0,70000,,"{""address"": ""Street 5, City 46"", ""phone"": ""4751309343"", ""email"": ""email_943@example.com""}",,4594.0
161,Name_48,61.0,50000,,"{""address"": ""Street 14, City 5"", ""phone"": ""5642557617"", ""email"": ""email_990@example.com""}",HR,1383.0
162,Name_503,70.0,50000,2021-06-23,"{""address"": ""Street 23, City 12"", ""phone"": ""1435739109"", ""email"": ""email_749@example.com""}",Finance,2823.0
163,Name_407,50.0,50000,2021-05-30,"{""address"": ""Street 4, City 14"", ""phone"": ""2587381392"", ""email"": ""email_915@example.com""}",IT,3879.0
164,Name_574,40.0,70000,2024-03-13,"{""address"": ""Street 49, City 23"", ""phone"": ""7891257009"", ""email"": ""email_240@example.com""}",,2508.0
165,Name_728,,70000,2024-11-06,"{""address"": ""Street 82, City 6"", ""phone"": ""1792896338"", ""email"": ""email_424@example.com""}",IT,2195.0
166,Name_805,71.0,50000,2024-10-27,"{""address"": ""Street 19, City 49"", ""phone"": ""5870738852"", ""email"": ""email_376@example.com""}",IT,7588.0
167,Name_99,70.0,70000,2024-06-15,"{""address"": ""Street 25, City 23"", ""phone"": ""5207189697"", ""email"": ""email_153@example.com""}",Marketing,3620.0
168,Name_684,66.0,60000,2015-11-14,"{""address"": ""Street 7, City 6"", ""phone"": ""2432948593"", ""email"": ""email_763@example.com""}",Finance,7940.0
169,Name_872,31.0,70000,,"{""address"": ""Street 79, City 9"", ""phone"": ""5166544854"", ""email"": ""email_361@example.com""}",HR,
170,Name_726,31.0,50000,2019-02-02,"{""address"": ""Street 88, City 12"", ""phone"": ""7524562443"", ""email"": ""email_988@example.com""}",Marketing,6360.0
171,Name_987,33.0,50000,2018-07-17,"{""address"": ""Street 68, City 26"", ""phone"": ""4441180707"", ""email"": ""email_19@example.com""}",Finance,4871.0
172,Name_547,66.0,,2018-03-20,"{""address"": ""Street 48, City 19"", ""phone"": ""2584341004"", ""email"": ""email_372@example.com""}",Finance,6576.0
173,Name_961,55.0,,2018-05-30,"{""address"": ""Street 52, City 12"", ""phone"": ""1351205077"", ""email"": ""email_777@example.com""}",Finance,2421.0
174,Name_739,75.0,50000,2025-07-05,"{""address"": ""Street 19, City 38"", ""phone"": ""3347060836"", ""email"": ""email_167@example.com""}",,8755.0
175,Name_613,77.0,60000,2017-10-19,"{""address"": ""Street 55, City 13"", ""phone"": ""5506055947"", ""email"": ""email_185@example.com""}",Marketing,7621.0
176,Name_943,56.0,,2020-12-19,,HR,1945.0
177,Name_462,43.0,50000,2022-11-27,"{""address"": ""Street 81, City 11"", ""phone"": ""5825770408"", ""email"": ""email_845@example.com""}",Marketing,3996.0
178,Name_643,43.0,,2020-08-24,"{""address"": ""Street 72, City 8"", ""phone"": ""1971007808"", ""email"": ""email_179@example.com""}",IT,
179,Name_769,18.0,,2021-01-09,"{""address"": ""Street 95, City 37"", ""phone"": ""2952074600"", ""email"": ""email_882@example.com""}",Finance,1128.0
180,Name_5,49.0,50000,2018-07-31,"{""address"": ""Street 17, City 42"", ""phone"": ""7279121084"", ""email"": ""email_266@example.com""}",IT,2564.0
181,Name_218,74.0,70000,2024-03-08,"{""address"": ""Street 94, City 38"", ""phone"": ""9512826528"", ""email"": ""email_176@example.com""}",Marketing,1021.0
182,Name_503,32.0,,2020-01-05,,HR,5356.0
183,Name_767,69.0,70000,2021-01-23,"{""address"": ""Street 52, City 23"", ""phone"": ""6152968890"", ""email"": ""email_831@example.com""}",IT,
184,Name_398,38.0,50000,2021-03-10,"{""address"": ""Street 65, City 6"", ""phone"": ""4906067970"", ""email"": ""email_62@example.com""}",IT,5779.0
185,Name_871,35.0,50000,2020-03-22,"{""address"": ""Street 67, City 10"", ""phone"": ""4763812137"", ""email"": ""email_994@example.com""}",,2984.0
186,Name_795,47.0,60000,2016-04-07,,Marketing,1105.0
187,Name_393,77.0,,2017-06-16,"{""address"": ""Street 61, City 10"", ""phone"": ""5943023621"", ""email"": ""email_612@example.com""}",IT,6110.0
188,Name_207,75.0,,2021-10-24,,Marketing,8996.0
189,Name_15,30.0,60000,2019-07-25,"{""address"": ""Street 28, City 24"", ""phone"": ""2689906590"", ""email"": ""email_512@example.com""}",HR,
190,Name_858,41.0,70000,2019-03-18,"{""address"": ""Street 68, City 48"", ""phone"": ""6823666955"", ""email"": ""email_2@example.com""}",IT,8595.0
191,Name_554,47.0,60000,2020-06-30,"{""address"": ""Street 26, City 8"", ""phone"": ""6184562785"", ""email"": ""email_553@example.com""}",HR,8487.0
192,Name_892,19.0,70000,2016-09-23,"{""address"": ""Street 50, City 46"", ""phone"": ""3182684163"", ""email"": ""email_244@example.com""}",IT,9579.0
193,Name_461,,50000,2016-11-18,"{""address"": ""Street 86, City 28"", ""phone"": ""6298802131"", ""email"": ""email_168@example.com""}",Finance,7593.0
194,Name_691,64.0,70000,2020-12-11,"{""address"": ""Street 22, City 17"", ""phone"": ""6834318939"", ""email"": ""email_267@example.com""}",,3811.0
195,Name_575,61.0,70000,2018-12-28,"{""address"": ""Street 6, City 50"", ""phone"": ""2409967804"", ""email"": ""email_1000@example.com""}",,1902.0
