id,name,age,salary,hire_date,profile,department,bonus
44,Name_476,47.0,,2023-12-05,"{""address"": ""Street 95, City 25"", ""phone"": ""8909576940"", ""email"": ""email_234@example.com""}",Marketing,7777.0
45,Name_700,,60000,2020-12-03,"{""address"": ""Street 23, City 50"", ""phone"": ""2335526687"", ""email"": ""email_163@example.com""}",Marketing,2328.0
46,Name_976,63.0,70000,2019-04-17,"{""address"": ""Street 28, City 49"", ""phone"": ""5796212883"", ""email"": ""email_775@example.com""}",Finance,4877.0
47,Name_783,28.0,,2018-03-11,"{""address"": ""Street 90, City 40"", ""phone"": ""3115747819"", ""email"": ""email_476@example.com""}",Marketing,2485.0
48,Name_190,72.0,50000,2020-05-31,"{""address"": ""Street 65, City 43"", ""phone"": ""6490997084"", ""email"": ""email_32@example.com""}",IT,3716.0
49,Name_958,60.0,70000,2019-06-28,"{""address"": ""Street 17, City 7"", ""phone"": ""2527269381"", ""email"": ""email_454@example.com""}",Marketing,9348.0
50,Name_687,34.0,50000,,"{""address"": ""Street 91, City 37"", ""phone"": ""4084159717"", ""email"": ""email_653@example.com""}",,6804.0
51,Name_958,53.0,70000,,"{""address"": ""Street 44, City 2"", ""phone"": ""6971648250"", ""email"": ""email_466@example.com""}",Marketing,9267.0
52,Name_563,30.0,50000,2018-11-04,"{""address"": ""Street 44, City 44"", ""phone"": ""5512954116"", ""email"": ""email_282@example.com""}",HR,8597.0
53,Name_876,24.0,,2023-10-28,"{""address"": ""Street 15, City 28"", ""phone"": ""5472568844"", ""email"": ""email_1000@example.com""}",HR,6755.0
54,Name_567,33.0,60000,2017-07-19,"{""address"": ""Street 52, City 6"", ""phone"": ""4836732216"", ""email"": ""email_453@example.com""}",,2930.0
55,Name_244,50.0,60000,2020-01-05,"{""address"": ""Street 16, City 2"", ""phone"": ""6412396279"", ""email"": ""email_527@example.com""}",IT,9941.0
56,Name_832,62.0,60000,2016-08-24,"{""address"": ""Street 12, City 24"", ""phone"": ""2315412355"", ""email"": ""email_940@example.com""}",Marketing,6149.0
57,Name_505,18.0,,2015-10-30,"{""address"": ""Street 82, City 6"", ""phone"": ""3945148036"", ""email"": ""email_801@example.com""}",Marketing,
58,Name_131,28.0,70000,2017-01-15,"{""address"": ""Street 8, City 22"", ""phone"": ""6753866595"", ""email"": ""email_814@example.com""}",,1663.0
59,Name_485,23.0,,2018-04-19,,Finance,1309.0
60,Name_819,37.0,,2018-06-04,"{""address"": ""Street 71, City 7"", ""phone"": ""7159628944"", ""email"": ""email_968@example.com""}",Finance,2182.0
61,Name_647,52.0,50000,2023-12-08,"{""address"": ""Street 83, City 17"", ""phone"": ""9214335614"", ""email"": ""email_787@example.com""}",IT,9772.0
62,Name_21,61.0,60000,2025-01-01,"{""address"": ""Street 57, City 10"", ""phone"": ""3771359787"", ""email"": ""email_68@example.com""}",Marketing,9826.0
63,Name_841,54.0,50000,2020-03-23,"{""address"": ""Street 71, City 37"", ""phone"": ""8976672314"", ""email"": ""email_228@example.com""}",Marketing,9965.0
64,Name_167,58.0,70000,2016-12-16,"{""address"": ""Street 69, City 6"", ""phone"": ""2772794114"", ""email"": ""email_442@example.com""}",Marketing,7401.0
65,Name_274,43.0,60000,2023-04-05,"{""address"": ""Street 35, City 27"", ""phone"": ""9281025452"", ""email"": ""email_860@example.com""}",HR,5165.0
66,Name_388,75.0,50000,2021-08-26,"{""address"": ""Street 61, City 36"", ""phone"": ""4301295119"", ""email"": ""email_717@example.com""}",Finance,4917.0
67,Name_601,29.0,70000,2021-04-27,"{""address"": ""Street 53, City 41"", ""phone"": ""1966423052"", ""email"": ""email_848@example.com""}",,5587.0
68,Name_316,79.0,60000,2020-09-26,"{""address"": ""Street 20, City 32"", ""phone"": ""3207890727"", ""email"": ""email_168@example.com""}",HR,8283.0
69,Name_14,47.0,,2016-10-15,"{""address"": ""Street 100, City 24"", ""phone"": ""3369617596"", ""email"": ""email_784@example.com""}",HR,3478.0
70,Name_242,45.0,70000,2021-12-20,"{""address"": ""Street 31, City 46"", ""phone"": ""5095654180"", ""email"": ""email_124@example.com""}",Finance,8731.0
71,Name_777,44.0,,2025-01-11,"{""address"": ""Street 94, City 41"", ""phone"": ""7945559513"", ""email"": ""email_771@example.com""}",Marketing,
72,Name_346,59.0,70000,2017-05-19,,IT,9166.0
73,Name_565,36.0,60000,2019-02-05,"{""address"": ""Street 74, City 46"", ""phone"": ""4154110906"", ""email"": ""email_213@example.com""}",,
74,Name_898,22.0,50000,2022-10-18,"{""address"": ""Street 41, City 2"", ""phone"": ""2044078984"", ""email"": ""email_212@example.com""}",Finance,3276.0
75,Name_340,75.0,50000,2020-08-14,"{""address"": ""Street 19, City 46"", ""phone"": ""2605013376"", ""email"": ""email_810@example.com""}",IT,8041.0
76,Name_92,22.0,50000,2016-04-08,"{""address"": ""Street 97, City 31"", ""phone"": ""3999309923"", ""email"": ""email_348@example.com""}",Finance,
77,Name_367,58.0,50000,2024-11-24,"{""address"": ""Street 27, City 21"", ""phone"": ""6818523797"", ""email"": ""email_225@example.com""}",Finance,5331.0
78,Name_956,44.0,70000,,"{""address"": ""Street 10, City 36"", ""phone"": ""6535967619"", ""email"": ""email_199@example.com""}",Finance,5637.0
79,Name_455,45.0,50000,,"{""address"": ""Street 15, City 24"", ""phone"": ""5704808223"", ""email"": ""email_962@example.com""}",Finance,8748.0
80,Name_428,43.0,50000,2017-02-06,"{""address"": ""Street 35, City 15"", ""phone"": ""8653594104"", ""email"": ""email_611@example.com""}",Marketing,3850.0
81,Name_509,44.0,70000,2018-06-20,"{""address"": ""Street 11, City 49"", ""phone"": ""3619459783"", ""email"": ""email_491@example.com""}",HR,6959.0
82,Name_776,69.0,70000,2022-08-02,,Finance,2348.0
83,Name_943,66.0,60000,2018-10-23,"{""address"": ""Street 63, City 38"", ""phone"": ""5069807206"", ""email"": ""email_748@example.com""}",IT,5462.0
84,Name_35,59.0,70000,2022-11-12,"{""address"": ""Street 17, City 6"", ""phone"": ""3261932700"", ""email"": ""email_915@example.com""}",IT,5634.0
85,Name_206,38.0,,,"{""address"": ""Street 71, City 1"", ""phone"": ""5033638133"", ""email"": ""email_1@example.com""}",IT,4951.0
86,Name_81,18.0,60000,2015-09-07,"{""address"": ""Street 79, City 3"", ""phone"": ""5141552486"", ""email"": ""email_808@example.com""}",HR,9295.0
87,Name_932,71.0,60000,2019-11-09,,HR,7052.0
88,Name_562,45.0,50000,2019-02-14,"{""address"": ""Street 59, City 8"", ""phone"": ""6133183808"", ""email"": ""email_483@example.com""}",IT,1113.0
89,Name_872,65.0,50000,2019-03-20,"{""address"": ""Street 31, City 44"", ""phone"": ""3554026375"", ""email"": ""email_826@example.com""}",Marketing,6144.0
90,Name_388,75.0,,2018-01-07,"{""address"": ""Street 85, City 9"", ""phone"": ""4493009452"", ""email"": ""email_183@example.com""}",HR,8319.0
91,Name_2,75.0,50000,2022-04-15,"{""address"": ""Street 61, City 50"", ""phone"": ""4203152022"", ""email"": ""email_403@example.com""}",HR,
92,Name_390,32.0,70000,,"{""address"": ""Street 27, City 42"", ""phone"": ""5939175112"", ""email"": ""email_168@example.com""}",Marketing,4073.0
93,Name_566,72.0,,2022-01-20,"{""address"": ""Street 82, City 35"", ""phone"": ""4411394065"", ""email"": ""email_930@example.com""}",Finance,1886.0
94,Name_106,34.0,50000,2016-08-07,"{""address"": ""Street 51, City 25"", ""phone"": ""5546182117"", ""email"": ""email_595@example.com""}",HR,4354.0
95,Name_772,43.0,,2024-05-07,"{""address"": ""Street 17, City 8"", ""phone"": ""1042694480"", ""email"": ""email_859@example.com""}",IT,3360.0
96,Name_822,37.0,70000,2019-01-22,"{""address"": ""Street 36, City 41"", ""phone"": ""2306535044"", ""email"": ""email_59@example.com""}",IT,9634.0
97,Name_477,42.0,60000,2016-09-12,"{""address"": ""Street 97, City 7"", ""phone"": ""5034335332"", ""email"": ""email_151@example.com""}",Marketing,
98,Name_703,30.0,,2022-04-24,,IT,9668.0
99,Name_402,50.0,,2018-01-07,"{""address"": ""Street 96, City 4"", ""phone"": ""3668933443"", ""email"": ""email_119@example.com""}",,9728.0
100,Name_730,42.0,60000,2018-08-24,"{""address"": ""Street 72, City 15"", ""phone"": ""7159016353"", ""email"": ""email_441@example.com""}",IT,6615.0
101,Name_556,25.0,,2019-10-21,"{""address"": ""Street 89, City 21"", ""phone"": ""9082574995"", ""email"": ""email_512@example.com""}",Marketing,6144.0
102,Name_162,22.0,50000,2016-11-02,"{""address"": ""Street 48, City 2"", ""phone"": ""2768321304"", ""email"": ""email_228@example.com""}",Marketing,4827.0
103,Name_202,23.0,50000,,"{""address"": ""Street 41, City 19"", ""phone"": ""8350577046"", ""email"": ""email_987@example.com""}",Marketing,9744.0
104,Name_958,40.0,50000,2024-06-07,"{""address"": ""Street 80, City 13"", ""phone"": ""2183715686"", ""email"": ""email_805@example.com""}",,8127.0
105,Name_996,69.0,,2024-08-06,"{""address"": ""Street 6, City 19"", ""phone"": ""2310907346"", ""email"": ""email_525@example.com""}",HR,4503.0
106,Name_270,47.0,60000,2015-10-01,"{""address"": ""Street 58, City 3"", ""phone"": ""4109951885"", ""email"": ""email_1@example.com""}",Finance,
107,Name_863,31.0,50000,,"{""address"": ""Street 85, City 21"", ""phone"": ""2467014229"", ""email"": ""email_514@example.com""}",IT,8641.0
108,Name_816,71.0,60000,2021-04-17,,HR,4069.0
109,Name_271,40.0,70000,2022-07-03,"{""address"": ""Street 80, City 19"", ""phone"": ""7673894153"", ""email"": ""email_281@example.com""}",Marketing,9189.0
110,Name_456,28.0,70000,2019-10-03,"{""address"": ""Street 83, City 21"", ""phone"": ""8208557234"", ""email"": ""email_14@example.com""}",HR,5958.0
111,Name_462,48.0,70000,2024-04-21,"{""address"": ""Street 44, City 43"", ""phone"": ""9339280967"", ""email"": ""email_982@example.com""}",HR,7341.0
112,Name_727,23.0,,2020-10-27,"{""address"": ""Street 95, City 24"", ""phone"": ""2113274943"", ""email"": ""email_597@example.com""}",,6698.0
113,Name_252,28.0,,2020-09-20,"{""address"": ""Street 7, City 31"", ""phone"": ""7551435192"", ""email"": ""email_470@example.com""}",Marketing,9212.0
114,Name_702,30.0,50000,2019-06-12,,Marketing,9785.0
115,Name_296,29.0,70000,2016-10-07,"{""address"": ""Street 76, City 5"", ""phone"": ""8933109136"", ""email"": ""email_413@example.com""}",IT,6997.0
116,Name_725,,60000,2018-06-08,"{""address"": ""Street 3, City 30"", ""phone"": ""2286071972"", ""email"": ""email_610@example.com""}",IT,1746.0
117,Name_720,19.0,,2018-03-22,,IT,1822.0
118,Name_749,70.0,60000,2019-02-25,,IT,5242.0
119,Name_338,52.0,60000,2023-10-26,,HR,4023.0
120,Name_879,72.0,50000,2019-10-12,"{""address"": ""Street 71, City 1"", ""phone"": ""5864097058"", ""email"": ""email_416@example.com""}",HR,
121,Name_53,53.0,50000,2020-02-03,"{""address"": ""Street 34, City 6"", ""phone"": ""1864911187"", ""email"": ""email_277@example.com""}",IT,1589.0
122,Name_792,34.0,60000,2023-03-28,"{""address"": ""Street 72, City 32"", ""phone"": ""1078192031"", ""email"": ""email_179@example.com""}",IT,5790.0
123,Name_922,45.0,60000,2016-08-07,"{""address"": ""Street 9, City 13"", ""phone"": ""7556632896"", ""email"": ""email_840@example.com""}",IT,6750.0
124,Name_217,45.0,60000,2023-09-04,"{""address"": ""Street 74, City 43"", ""phone"": ""7389491582"", ""email"": ""email_632@example.com""}",Finance,6437.0
125,Name_764,39.0,60000,,"{""address"": ""Street 64, City 14"", ""phone"": ""1424562722"", ""email"": ""email_558@example.com""}",IT,5618.0
126,Name_188,55.0,70000,2024-05-06,,Finance,8486.0
127,Name_380,24.0,60000,2016-04-19,"{""address"": ""Street 92, City 43"", ""phone"": ""2091274977"", ""email"": ""email_283@example.com""}",IT,5785.0
128,Name_493,,,2020-12-02,"{""address"": ""Street 72, City 24"", ""phone"": ""4747874696"", ""email"": ""email_190@example.com""}",Marketing,6784.0
129,Name_41,49.0,50000,2025-04-29,"{""address"": ""Street 8, City 14"", ""phone"": ""5703131082"", ""email"": ""email_467@example.com""}",,9546.0
130,Name_157,28.0,,2020-12-16,"{""address"": ""Street 90, City 24"", ""phone"": ""2567228169"", ""email"": ""email_654@example.com""}",HR,7911.0
131,Name_15,41.0,50000,,,Marketing,5181.0
132,Name_813,20.0,50000,2017-01-05,"{""address"": ""Street 33, City 22"", ""phone"": ""8587454368"", ""email"": ""email_243@example.com""}",,6232.0
133,Name_65,47.0,50000,2020-07-14,"{""address"": ""Street 14, City 20"", ""phone"": ""6214584825"", ""email"": ""email_730@example.com""}",Finance,6877.0
134,Name_857,23.0,,2020-12-10,"{""address"": ""Street 83, City 50"", ""phone"": ""7973124063"", ""email"": ""email_60@example.com""}",HR,1166.0
135,Name_839,75.0,,2017-07-31,,Finance,6114.0
136,Name_521,19.0,60000,2016-02-02,"{""address"": ""Street 33, City 15"", ""phone"": ""9615802416"", ""email"": ""email_860@example.com""}",Finance,7442.0
137,Name_344,78.0,60000,2023-10-25,"{""address"": ""Street 32, City 24"", ""phone"": ""6176742832"", ""email"": ""email_338@example.com""}",HR,8330.0
138,Name_129,31.0,70000,2021-01-27,"{""address"": ""Street 10, City 13"", ""phone"": ""2180425556"", ""email"": ""email_912@example.com""}",,7879.0
139,Name_648,58.0,70000,2016-05-10,"{""address"": ""Street 50, City 26"", ""phone"": ""4319023375"", ""email"": ""email_818@example.com""}",HR,5011.0
140,Name_472,35.0,70000,2023-12-20,"{""address"": ""Street 67, City 17"", ""phone"": ""9670043034"", ""email"": ""email_975@example.com""}",IT,4569.0
141,Name_63,68.0,60000,2017-02-11,,Finance,9551.0
142,Name_139,61.0,,2021-04-13,"{""address"": ""Street 56, City 16"", ""phone"": ""4149976905"", ""email"": ""email_393@example.com""}",IT,9077.0
143,Name_499,48.0,70000,2021-11-07,,HR,5452.0
144,Name_593,30.0,60000,2018-11-04,"{""address"": ""Street 71, City 24"", ""phone"": ""1743930042"", ""email"": ""email_776@example.com""}",HR,9377.0
145,Name_392,43.0,50000,2021-04-13,"{""address"": ""Street 46, City 43"", ""phone"": ""8522782704"", ""email"": ""email_519@example.com""}",,7106.0
146,Name_675,61.0,,2021-01-07,"{""address"": ""Street 78, City 38"", ""phone"": ""7482144183"", ""email"": ""email_612@example.com""}",Finance,4941.0
147,Name_419,29.0,,2021-01-28,"{""address"": ""Street 31, City 22"", ""phone"": ""9491837870"", ""email"": ""email_585@example.com""}",Marketing,8051.0
148,Name_289,,60000,2017-09-27,"{""address"": ""Street 54, City 18"", ""phone"": ""3362569646"", ""email"": ""email_184@example.com""}",HR,4982.0
149,Name_379,26.0,60000,2024-01-24,"{""address"": ""Street 75, City 45"", ""phone"": ""6820361981"", ""email"": ""email_291@example.com""}",Marketing,6753.0
150,Name_773,66.0,50000,2015-10-15,"{""address"": ""Street 41, City 44"", ""phone"": ""2807642109"", ""email"": ""email_505@example.com""}",Finance,6516.0
151,Name_490,38.0,50000,,"{""address"": ""Street 19, City 37"", ""phone"": ""7637638085"", ""email"": ""email_487@example.com""}",IT,6751.0
152,Name_231,65.0,50000,2019-05-04,"{""address"": ""Street 60, City 32"", ""phone"": ""7797142900"", ""email"": ""email_111@example.com""}",Finance,1596.0
153,Name_41,66.0,,2023-12-30,,,2837.0
154,Name_28,70.0,,2017-03-18,"{""address"": ""Street 7, City 15"", ""phone"": ""3277082824"", ""email"": ""email_673@example.com""}",Marketing,7272.0
155,Name_135,73.0,70000,2020-06-17,"{""address"": ""Street 74, City 5"", ""phone"": ""8819405647"", ""email"": ""email_884@example.com""}",Marketing,
156,Name_201,57.0,,2025-05-22,"{""address"": ""Street 89, City 49"", ""phone"": ""5684964972"", ""email"": ""email_851@example.com""}",IT,
157,Name_840,60.0,,2023-12-06,,IT,9800.0
158,Name_780,41.0,,2016-10-23,"{""address"": ""Street 63, City 17"", ""phone"": ""8248160482"", ""email"": ""email_350@example.com""}",HR,9501.0
159,Name_930,51.0,50000,2023-05-27,"{""address"": ""Street 73, City 49"", ""phone"": ""6261789973"", ""email"": ""email_14@example.com""}",Finance,3973.0
160,Name_33,25.0,70000,,"{""address"": ""Street 49, City 43"", ""phone"": ""8853397783"", ""email"": ""email_754@example.com""}",,5357.0
161,Name_48,61.0,50000,2020-02-11,"{""address"": ""Street 35, City 8"", ""phone"": ""3074180800"", ""email"": ""email_456@example.com""}",HR,7134.0
162,Name_503,70.0,50000,2023-09-17,"{""address"": ""Street 27, City 38"", ""phone"": ""9495324101"", ""email"": ""email_945@example.com""}",Finance,3137.0
163,Name_407,50.0,50000,2017-11-14,"{""address"": ""Street 16, City 2"", ""phone"": ""9598097950"", ""email"": ""email_438@example.com""}",IT,
164,Name_574,40.0,70000,2023-08-18,,,4459.0
165,Name_728,,70000,2025-02-04,"{""address"": ""Street 57, City 27"", ""phone"": ""4020799086"", ""email"": ""email_821@example.com""}",IT,6818.0
166,Name_805,71.0,50000,,"{""address"": ""Street 80, City 12"", ""phone"": ""7746231837"", ""email"": ""email_850@example.com""}",IT,1080.0
167,Name_99,70.0,70000,2018-10-03,"{""address"": ""Street 99, City 9"", ""phone"": ""2857267619"", ""email"": ""email_995@example.com""}",Marketing,5338.0
168,Name_684,66.0,60000,2021-08-19,"{""address"": ""Street 85, City 36"", ""phone"": ""1036177708"", ""email"": ""email_918@example.com""}",Finance,7058.0
169,Name_872,31.0,70000,2019-02-15,"{""address"": ""Street 6, City 1"", ""phone"": ""1437379574"", ""email"": ""email_895@example.com""}",HR,5477.0
170,Name_726,31.0,50000,2023-07-22,"{""address"": ""Street 15, City 37"", ""phone"": ""6934005198"", ""email"": ""email_425@example.com""}",Marketing,8995.0
171,Name_987,33.0,50000,2021-08-18,"{""address"": ""Street 17, City 11"", ""phone"": ""4345779165"", ""email"": ""email_172@example.com""}",Finance,3001.0
172,Name_547,66.0,,,,Finance,1556.0
173,Name_961,55.0,,2023-10-08,"{""address"": ""Street 96, City 43"", ""phone"": ""9439672189"", ""email"": ""email_602@example.com""}",Finance,3038.0
174,Name_739,75.0,50000,2021-09-06,"{""address"": ""Street 43, City 22"", ""phone"": ""8541791725"", ""email"": ""email_929@example.com""}",,1098.0
175,Name_613,77.0,60000,2016-04-08,"{""address"": ""Street 25, City 28"", ""phone"": ""9131038936"", ""email"": ""email_953@example.com""}",Marketing,3210.0
176,Name_943,56.0,,2024-10-12,"{""address"": ""Street 70, City 34"", ""phone"": ""4922261194"", ""email"": ""email_637@example.com""}",HR,
177,Name_462,43.0,50000,2020-06-24,"{""address"": ""Street 4, City 38"", ""phone"": ""3337353222"", ""email"": ""email_266@example.com""}",Marketing,3360.0
178,Name_643,43.0,,2019-04-02,"{""address"": ""Street 95, City 29"", ""phone"": ""4880637368"", ""email"": ""email_393@example.com""}",IT,9816.0
179,Name_769,18.0,,2016-07-03,"{""address"": ""Street 36, City 33"", ""phone"": ""6233978896"", ""email"": ""email_530@example.com""}",Finance,5471.0
180,Name_5,49.0,50000,2016-09-22,"{""address"": ""Street 31, City 11"", ""phone"": ""7127432366"", ""email"": ""email_87@example.com""}",IT,
181,Name_218,74.0,70000,,"{""address"": ""Street 15, City 39"", ""phone"": ""3780931434"", ""email"": ""email_460@example.com""}",Marketing,1690.0
182,Name_503,32.0,,2016-09-11,"{""address"": ""Street 84, City 6"", ""phone"": ""1828486021"", ""email"": ""email_737@example.com""}",HR,
183,Name_767,69.0,70000,2018-03-11,"{""address"": ""Street 73, City 2"", ""phone"": ""3120782621"", ""email"": ""email_171@example.com""}",IT,6579.0
184,Name_398,38.0,50000,2016-02-01,"{""address"": ""Street 20, City 45"", ""phone"": ""3797174664"", ""email"": ""email_860@example.com""}",IT,2456.0
185,Name_871,35.0,50000,2021-01-06,"{""address"": ""Street 40, City 49"", ""phone"": ""3879807942"", ""email"": ""email_459@example.com""}",,7882.0
186,Name_795,47.0,60000,2024-07-16,"{""address"": ""Street 33, City 47"", ""phone"": ""1814265992"", ""email"": ""email_938@example.com""}",Marketing,5532.0
187,Name_393,77.0,,2021-11-09,"{""address"": ""Street 49, City 17"", ""phone"": ""7670977625"", ""email"": ""email_437@example.com""}",IT,6300.0
188,Name_207,75.0,,2022-11-28,"{""address"": ""Street 29, City 40"", ""phone"": ""9884624609"", ""email"": ""email_584@example.com""}",Marketing,4762.0
189,Name_15,30.0,60000,2016-09-18,"{""address"": ""Street 43, City 1"", ""phone"": ""6627964567"", ""email"": ""email_250@example.com""}",HR,2725.0
190,Name_858,41.0,70000,2020-02-01,,IT,4724.0
191,Name_554,47.0,60000,2024-03-14,"{""address"": ""Street 12, City 40"", ""phone"": ""2210743908"", ""email"": ""email_714@example.com""}",HR,8296.0
192,Name_892,19.0,70000,2019-10-06,,IT,
193,Name_461,,50000,2016-09-01,,Finance,8946.0
194,Name_691,64.0,70000,2024-07-24,"{""address"": ""Street 93, City 25"", ""phone"": ""4694260345"", ""email"": ""email_772@example.com""}",,1771.0
195,Name_575,61.0,70000,2019-02-04,,,9902.0
196,Name_864,,70000,2025-01-25,"{""address"": ""Street 89, City 41"", ""phone"": ""8474420463"", ""email"": ""email_227@example.com""}",,9710.0
197,Name_743,42.0,60000,2015-10-17,"{""address"": ""Street 45, City 27"", ""phone"": ""4138585107"", ""email"": ""email_437@example.com""}",HR,9106.0
198,Name_241,67.0,,2017-07-10,"{""address"": ""Street 45, City 14"", ""phone"": ""4708265198"", ""email"": ""email_335@example.com""}",Marketing,2420.0
199,Name_564,31.0,70000,2023-07-02,"{""address"": ""Street 17, City 5"", ""phone"": ""5147884822"", ""email"": ""email_763@example.com""}",,5192.0
200,Name_96,23.0,60000,2021-09-20,"{""address"": ""Street 63, City 24"", ""phone"": ""8331268819"", ""email"": ""email_543@example.com""}",IT,3331.0
201,Name_900,29.0,60000,,"{""address"": ""Street 37, City 31"", ""phone"": ""9948466609"", ""email"": ""email_249@example.com""}",IT,4886.0
202,Name_734,37.0,,2018-08-08,"{""address"": ""Street 44, City 16"", ""phone"": ""2667716088"", ""email"": ""email_962@example.com""}",Finance,
203,Name_485,40.0,60000,,"{""address"": ""Street 1, City 22"", ""phone"": ""4637291866"", ""email"": ""email_759@example.com""}",HR,4816.0
